company_code,avg_daily_high_low_range,avg_daily_volume,avg_trading_capital,instrument_token,tradingsymbol,name,exchange
512379,4.81630888683257614850,1103864.700000000000,7424876.032000000000,131169028,CRESSAN,CRESSANDA SOLUTIONS,BSE
526490,4.27246901591192670470,1017244.900000000000,7420726.240000000000,134781444,PRATIK,PRATIK PANELS,BSE
540642,4.33166554778905421250,650254.700000000000,7323989.192000000000,138404356,SALASAR,SALASAR TECHNO ENGINEERING LIM,BSE
540190,6.38848708709801900620,2930032.200000000000,7238887.556000000000,138288644,FRANKLININD,FRANKLIN INDUSTRIES,BSE
9253,6.66058704511507277990,641481.200000000000,7227883.303000000000,2368769,NILAINFRA,NILA INFRASTRUCTURES,NSE
30323,6.14977390478165890040,2411991.600000000000,6995401.673000000000,7762689,ESSENTIA,INTEGRA ESSENTIA,NSE
507878,5.86133782065307187580,735568.200000000000,6350720.514000000000,130016772,UNITECH,UNITECH,BSE
539310,4.37095859330686330120,15066779.200000000000,6256896.642000000000,138063364,THINKINK,THINKINK PICTUREZ,BSE
532839,4.53461530849085414610,755752.100000000000,6136794.729000000000,136406788,DISHTV,DISH TV INDIA,BSE
511700,5.64892357387893828100,6903948.400000000000,5839739.620000000000,130995204,STANCAP,STANDARD CAPITAL MARKETS,BSE
542285,3.45340355861903204740,528391.300000000000,5678718.057000000000,138824964,AXITA,AXITA COTTON,BSE
542655,5.98008584873280729360,1697895.600000000000,5665037.534000000000,138919684,VIKASLIFE,VIKAS LIFECARE,BSE
512175,9.66866234373616866230,544670.800000000000,5620798.463000000000,131116804,VAMA,VAMA INDUSTRIES,BSE
517554,5.82000924230719385990,4887630.400000000000,5554704.319000000000,132493828,NHCFOODS,NHC FOODS,BSE
536659,9.25994724510826760410,714641.700000000000,5491746.211000000000,137384708,PVVINFRA,PVV INFRA,BSE
538607,8.90103596080248876380,2965120.800000000000,5368987.775000000000,137883396,TOYAMSL,TOYAM SPORTS,BSE
530961,5.80913207264659400600,1890764.600000000000,5122468.490000000000,135926020,VIKASECO,VIKAS ECOTECH,BSE
511116,6.27120339402948098590,9927618.500000000000,4907107.704000000000,130845700,QUADRANT,QUADRANT TELEVENTURES,BSE
17295,5.53236782056591827160,629614.800000000000,4887322.940000000000,4427521,NAGAFERT,NAGARJUN FERT AND CHE,NSE
5352,5.33291496634464777840,525727.200000000000,4740122.980000000000,1370113,EXXARO,EXXARO TILES,NSE
539574,5.69231104796339977920,5221320.100000000000,4635927.532000000000,138130948,SCL,SUNSHINE CAPITAL,BSE
543688,5.23686841980310695960,563212.100000000000,4340233.762000000000,139184132,SARVESHWAR,SARVESHWAR FOODS,NSE
511012,6.48030498836717719210,2166226.600000000000,4278005.579000000000,130819076,YAMNINV,YAMINI INVESTMENTS COMPANY,BSE
20852,5.67067689096841185030,551345.200000000000,4205953.888000000000,5338113,ZEELEARN,ZEE LEARN,NSE
524444,8.69191816760687913450,1302766.300000000000,3872986.314000000000,134257668,EVEXIA,EVEXIA LIFECARE,BSE
509051,6.05074095735340186980,2857034.200000000000,3836259.195000000000,130317060,INDINFO,INDIAN INFOTECH & SOFTWARE,BSE
531328,6.68596363429490855360,2549891.300000000000,3816622.556000000000,136019972,KRETTOSYS,KRETTO SYSCON,BSE
542046,5.68760381268508708610,505440.400000000000,3726632.587000000000,138763780,VIVIDM,VIVID MERCANTILE,BSE
24870,4.09086664906456690100,1961097.300000000000,3651954.149000000000,6366721,INVENTURE,INVENTURE GRO & SEC,NSE
539277,4.70381641552435548810,5274291.200000000000,3574574.204000000000,138054916,ALSTONE,ALSTONE TEXTILES (INDIA),BSE
531592,6.76357234325047428790,1489449.000000000000,3435099.858000000000,136087556,GENPHARMA,GENPHARMASEC,BSE
532022,5.14409431873280594080,5251432.800000000000,3434893.574000000000,136197636,FILATFASH,FILATEX FASHIONS,BSE
505343,5.58120299566691399810,3627753.900000000000,3125080.696000000000,129367812,MONOT,MONOTYPE INDIA,BSE
504351,5.06564973161529895660,1568110.400000000000,2937650.276000000000,129113860,EMPOWER,EMPOWER INDIA,BSE
511557,7.29726424448371786740,622151.300000000000,2890243.354000000000,130958596,PROFINC,PRO FIN CAPITAL SERVICES,BSE
532666,5.89746865493316992480,996361.000000000000,2804284.242000000000,136362500,FCSSOFT,FCS SOFTWARE SOLUTIONS,BSE
542753,4.85382972823447247590,871041.100000000000,2724831.520000000000,138944772,SEACOAST,SEACOAST SHIPPING SERVICES LIM,BSE
535958,5.63456781007015400000,915799.100000000000,2658484.888000000000,137205252,ESSENTIA,INTEGRA ESSENTIA,BSE
532481,5.44848908931213076260,570213.800000000000,2616892.395000000000,136315140,NOIDATOLL,NOIDA TOLL BRIDGE COMPANY,BSE
530557,5.24816042490992030890,3443456.400000000000,2513637.092000000000,135822596,NCLRESE,NCL RESEARCH & FINANCIAL SERVI,BSE
532271,9.96975747097320369780,742064.500000000000,2499486.001000000000,136261380,ORCHASP,ORCHASP,BSE
534060,6.36401762023688772070,853537.100000000000,2477252.137000000000,136719364,PMCFIN,PMC FINCORP,BSE
539773,5.76356570061212744980,1176418.200000000000,2472266.518000000000,138181892,ADVIKCA,ADVIK CAPITAL,BSE
532641,7.69075720071814761310,537487.700000000000,2366033.164000000000,136356100,NDL,NANDAN DENIM,BSE
532713,5.83357566728195024580,721219.600000000000,2263173.478000000000,136374532,SAKUMA,SAKUMA EXPORTS,BSE
538875,7.66733530078800481340,585663.400000000000,2153030.325000000000,137952004,SELLWIN,SELLWIN TRADERS,BSE
539470,6.44230499241478818740,1972202.100000000000,2100487.816000000000,138104324,SHREEGANES,SHREE GANESH BIOTECH (INDIA) L,BSE
541161,4.33396598524859957190,1442170.400000000000,1741116.523000000000,138537220,KBCGLOBAL,KBC GLOBAL,BSE
531893,5.48382670782934297000,2682335.500000000000,1712872.370000000000,136164612,SAWABUSI,SAWACA BUSINESS MACHINES,BSE
535730,6.78965965117176274520,2656816.100000000000,1618797.858000000000,137146884,KHOOBSURAT,KHOOBSURAT,BSE
539216,11.08103078745042304830,800566.600000000000,1590047.077000000000,138039300,GARMNTMNTR,GARMENT MANTRA LIFESTYLE LIMIT,BSE
533506,4.34706340084194724760,721830.700000000000,1340344.507000000000,136577540,INVENTURE,INVENTURE GROWTH & SECURITIES,BSE
532154,5.54380167398183117280,1313432.000000000000,1312157.236000000000,136231428,JOHNPHARMA,JOHNSON PHARMACARE,BSE
512499,3.10795981672785224380,2499383.200000000000,1290993.480000000000,131199748,SHALPRO,SHALIMAR PRODUCTIONS,BSE
533048,6.38685687247529553460,752754.400000000000,1250622.212000000000,136460292,TPHQ,TEAMO PRODUCTIONS HQ,BSE
539584,6.08138255585094411720,1347162.100000000000,1243988.922000000000,138133508,SIPTL,SHARANAM INFRAPROJECT AND TRAD,BSE
531153,5.20268713428679350400,559647.800000000000,1226631.592000000000,135975172,DILIGENT,DILIGENT INDUSTRIES,BSE
501314,8.43910983591270000340,1254104.400000000000,1087261.740000000000,128336388,PRISMX,PRISMX GLOBAL VENTURES,BSE
540377,4.97059687230945607720,1294329.800000000000,1082290.482000000000,138336516,IFL,IFL ENTERPRISES,BSE
531752,5.97239829234864666720,953572.200000000000,1044127.062000000000,136128516,BIOGEN,BIOGEN PHARMACHEM INDUSTRIES L,BSE
531025,4.55109070034443168780,1518081.800000000000,1027795.650000000000,135942404,VISAGAR,VISAGAR FINANCIAL SERVICES,BSE
505523,7.44205855257618400310,1349601.300000000000,975435.755000000000,129413892,MAHACORP,MAHARASHTRA CORPORATION,BSE
539519,8.57745342266464720780,728445.600000000000,923330.282000000000,138116868,MAYUKH,MAYUKH DEALTRADE,BSE
533090,5.44324005413755147290,1041232.700000000000,907259.800000000000,136471044,EXCEL,EXCEL REALTY N INFRA,BSE
523277,5.91660490437317723380,1376285.000000000000,873050.008000000000,133958916,GVFILM,GV FILMS,BSE
512097,5.98151477098845519910,2228838.600000000000,848791.019000000000,131096836,SAICOM,SAIANAND COMMERCIAL,BSE
533602,4.58141300783053709980,542487.900000000000,692883.364000000000,136602116,LESHAIND,LESHA INDUSTRIES,BSE
538975,5.11357526881720430120,2083785.100000000000,661500.478000000000,137977604,SHREESEC,SHREE SECURITIES,BSE
541303,4.87757766530145046770,928069.300000000000,650696.755000000000,138573572,AKSHAR,AKSHAR SPINTEX,BSE
539506,5.32540306445730131310,608889.800000000000,608631.837000000000,138113540,ADCON,ADCON CAPITAL SERVICES,BSE
538212,8.73863245116264894820,835286.700000000000,576433.032000000000,137782276,SHARPINV,SHARP INVESTMENTS,BSE
526622,5.47639290643021986320,703883.500000000000,462639.230000000000,134815236,MFLINDIA,MFL INDIA,BSE
538422,4.83628968109182218210,640260.500000000000,451510.673000000000,137836036,JACKSON,JACKSON INVESTMENTS,BSE
531723,5.51530973496516804080,577750.400000000000,407654.321000000000,136121092,GATECH,GACM TECHNOLOGIES,BSE
534741,5.95618898603022972690,577337.500000000000,368186.567000000000,136893700,VIRTUALG,VIRTUAL GLOBAL EDUCATION,BSE
